batch_size model_type upsample lr max_length_series segment_duration num_conv_lyrs size_linear_lyr num_blocks_per_layer initial_channels lstm_hidden_size lstm_layers norm_type mean_accuracy mean_f1_score mean_gmean mean_precision mean_recall std_accuracy std_f1_score std_gmean std_precision std_recall total_params
128	cnn1	ADASYN	0.001	4000	100	6	32	2	8	0	0	'per-timestep'	0.9357	0.9332	0.9599	0.9344	0.9331	0.0084	0.0092	0.0052	0.0083	0.0097	139942
128	cnn1	SMOTE	0.001	4000	100	6	32	2	8	0	0	'per-timestep'	0.9355	0.9328	0.9596	0.9339	0.9326	0.0106	0.0112	0.0069	0.0110	0.0113	139942
128	cnnbatchnorm	SMOTE	0.001	4000	100	6	16	2	8	0	0	'per-timestep'	0.9352	0.9331	0.9589	0.9330	0.9345	0.0082	0.0084	0.0055	0.0086	0.0077	136742
128	cnn1	ADASYN	0.001	4000	100	6	16	2	8	0	0	'per-timestep'	0.9334	0.9312	0.9583	0.9318	0.9315	0.0125	0.0124	0.0078	0.0125	0.0124	135734
128	cnn1	ADASYN	0.001	4000	100	6	32	4	8	0	0	'per-timestep'	0.9334	0.9309	0.9584	0.9321	0.9315	0.0108	0.0110	0.0068	0.0107	0.0109	139942
128	cnn1	ADASYN	0.001	4000	50	6	16	2	8	0	0	'per-timestep'	0.9329	0.9304	0.9578	0.9311	0.9311	0.0124	0.0130	0.0078	0.0124	0.0130	139942
128	cnn1	ADASYN	0.001	4000	50	6	16	2	8	0	0	'per-timestep'	0.9329	0.9304	0.9578	0.9311	0.9311	0.0124	0.0130	0.0078	0.0124	0.0130	139942
128	cnn1	ADASYN	0.001	4000	50	6	16	4	8	0	0	'per-timestep'	0.9329	0.9304	0.9578	0.9311	0.9311	0.0124	0.0130	0.0078	0.0124	0.0130	139942
128	cnn1	ADASYN	0.001	4000	50	6	16	4	8	0	0	'per-timestep'	0.9329	0.9304	0.9578	0.9311	0.9311	0.0124	0.0130	0.0078	0.0124	0.0130	139942
128	cnn1	ADASYN	0.001	4000	50	6	32	2	8	0	0	'per-timestep'	0.9329	0.9304	0.9578	0.9311	0.9311	0.0124	0.0130	0.0078	0.0124	0.0130	139942
