batch_size model_type doupsample lr max_length_series segment_duration num_conv_lyrs size_linear_lyr num_blocks_per_layer initial_channels lstm_hidden_size lstm_layers norm_type mean_accuracy mean_f1_score mean_gmean mean_precision mean_recall std_accuracy std_f1_score std_gmean std_precision std_recall total_params
128	cnnlstmbatchnormparallel	SMOTEENN	0.001	4000	100	6	16	2	8	6	1	'per-timestep'	0.9730	0.9583	0.9768	0.9601	0.9587	0.0098	0.0085	0.0056	0.0088	0.0075	137214
128	cnnlstmbatchnormparallel	SMOTEENN	0.001	4000	100	6	8	2	8	6	1	'per-timestep'	0.9704	0.9558	0.9760	0.9590	0.9545	0.0147	0.0162	0.0091	0.0148	0.0174	135006
128	cnnlstmbatchnormparallel	SMOTEENN	0.001	4000	100	6	16	2	8	8	1	'per-timestep'	0.9703	0.9553	0.9744	0.9560	0.9568	0.0132	0.0136	0.0077	0.0124	0.0144	137398
128	cnnlstmbatchnormparallel	SMOTEENN	0.001	4000	100	6	8	2	8	8	1	'per-timestep'	0.9696	0.9564	0.9749	0.9571	0.9575	0.0103	0.0093	0.0058	0.0093	0.0093	135174
128	cnnlstmbatchnorm	SMOTEENN	0.001	4000	100	6	16	2	8	8	1	'per-timestep'	0.9617	0.9410	0.9653	0.9425	0.9452	0.0163	0.0346	0.0210	0.0319	0.0281	141286
128	cnnlstmbatchnorm	SMOTEENN	0.001	4000	100	6	8	2	8	8	1	'per-timestep'	0.9546	0.9211	0.9511	0.9273	0.9263	0.0173	0.0551	0.0413	0.0433	0.0522	141166
128	cnnlstmskip	SMOTEENN	0.001	4000	50	6	16	2	8	6	1	'per-timestep'	0.9542	0.9374	0.9643	0.9390	0.9368	0.0083	0.0102	0.0063	0.0104	0.0101	972782
128	cnnlstmskip	SMOTEENN	0.001	4000	50	6	16	2	8	8	1	'per-timestep'	0.9518	0.9306	0.9593	0.9344	0.9330	0.0185	0.0386	0.0272	0.0287	0.0241	974990
128	cnnlstmbatchnorm	SMOTEENN	0.001	4000	100	6	16	2	8	6	1	'per-timestep'	0.9517	0.9250	0.9549	0.9301	0.9306	0.0166	0.0505	0.0340	0.0398	0.0378	139078
128	cnnlstm1	SMOTETomek	0.001	4000	100	6	16	2	8	8	1	'per-timestep'	0.9495	0.9496	0.9692	0.9495	0.9504	0.0063	0.0063	0.0039	0.0063	0.0061	140278
128	cnnlstmbatchnormparallel	SMOTEENN	0.001	4000	50	6	16	2	8	6	1	'per-timestep'	0.9487	0.9487	0.9687	0.9487	0.9496	0.0072	0.0071	0.0044	0.0072	0.0068	133118
128	cnnlstmbatchnormparallel	SMOTEENN	0.001	4000	50	6	16	2	8	8	1	'per-timestep'	0.9487	0.9487	0.9687	0.9487	0.9496	0.0072	0.0071	0.0044	0.0072	0.0068	133302
128	cnnlstmbatchnormparallel	SMOTEENN	0.001	4000	50	6	8	2	8	6	1	'per-timestep'	0.9487	0.9487	0.9687	0.9487	0.9496	0.0072	0.0071	0.0044	0.0072	0.0068	132958
